"","SN","Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","Asc_examined","Asc_positive","Asc_prevalence","TT_examined","TT_positive","TT_prevalence"
"698",21841,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"Todee",39218,"Montserrado",26828,"Nyehn # 1 Public School",NA,-10.44961,6.72543,3,NA,"Mapping",2015,10,14,50,2,0.04,50,0,0,50,0,0
"699",21842,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"Careysburg",39215,"Montserrado",26828,"Nyemah Town Public School",NA,-10.51734,6.39941,3,NA,"Mapping",2015,10,14,50,4,0.08,50,0,0,50,0,0
"700",21843,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"St Paul River",39217,"Montserrado",26828,"Pipeline Public School",NA,-10.70558,6.38091,3,NA,"Mapping",2015,10,14,50,3,0.06,50,0,0,50,0,0
"701",21844,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"Todee",39218,"Montserrado",26828,"Pleemu Public School",NA,-10.41158,6.7137,3,NA,"Mapping",2015,10,14,50,3,0.06,50,0,0,50,0,0
"702",21845,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"St Paul River",39217,"Montserrado",26828,"Police Academy Public Aschool",NA,-10.68528,6.36413,3,NA,"Mapping",2015,10,14,50,5,0.1,50,0,0,50,0,0
"703",21846,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"Klay",39172,"Montserrado",26828,"Sims Community School",NA,-10.66843,6.56124,3,NA,"Mapping",2015,10,14,50,1,0.02,50,0,0,50,0,0
"704",21847,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"St Paul River",39217,"Montserrado",26828,"Soul Clinic Public School",NA,-10.6756,6.37052,3,NA,"Mapping",2015,10,14,50,3,0.06,50,0,0,50,0,0
"705",25095,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"St Paul River",39217,"Montserrado",26828,"Wien Town Piblic School",NA,-10.68308,6.38674,3,NA,"Mapping",2015,10,14,50,0,0,50,6,0.12,50,0,0
"706",21849,"AFRO","AFRO","Western Africa","Liberia","LBR","LR","Montserrado",2756,"Todee",39218,"Montserrado",26828,"Zannah Town Public School",NA,-10.48546,6.73224,3,NA,"Mapping",2015,10,14,50,3,0.06,50,0,0,50,0,0
"707",25097,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"A.m. Conquoi Elementary & Jr. High School",NA,-8.9032497,7.2118611,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,0,0,30,0,0
"708",25098,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Area Ba School",NA,-8.535833,7.574,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,1,0.033333333,30,1,0.033333333
"709",25099,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Baintonkcin Public",NA,-8.6848326,7.6494722,3,NA,"Mapping",2012,10,14,30,5,0.166666667,30,0,0,30,0,0
"710",25100,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Banlah Public School",NA,-9.0467435,6.8760801,1,NA,"Mapping",2012,12,14,30,7,0.233333333,30,8,0.266666667,30,1,0.033333333
"711",25101,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Banliguea Community School",NA,-8.870833333,6.476611111,3,NA,"Mapping",2012,10,14,30,3,0.1,30,5,0.166666667,30,0,0
"712",25102,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Baptist",NA,-8.7146666,7.3582777,3,NA,"Mapping",2012,10,14,30,3,0.1,30,1,0.033333333,30,0,0
"713",25103,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Gbehlageh",39219,"Nimba",26829,"Bayleglay Public School",NA,-8.605444444,7.125333333,3,NA,"Mapping",2012,10,14,27,6,0.222222222,30,0,0,30,1,0.033333333
"714",25108,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Bealay Public School",NA,-8.4550985,6.8766194,1,NA,"Mapping",2012,10,14,30,7,0.233333333,30,3,0.1,30,0,0
"715",25112,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Beatuo Public School",NA,-8.5000255,6.7613834,1,NA,"Mapping",2012,10,14,30,4,0.133333333,30,5,0.166666667,30,0,0
"716",25113,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Behmon Public School",NA,-9.058972222,6.893111111,3,NA,"Mapping",2012,10,14,30,3,0.1,30,0,0,30,0,0
"717",25114,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Behtel",NA,-8.709833,7.367,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,3,0.1,30,0,0
"718",25115,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Behwalay",NA,-8.4561271,6.6508775,1,NA,"Mapping",2012,10,14,30,2,0.066666667,30,9,0.3,30,0,0
"719",25116,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Beindin Kindergaten School",NA,-8.951972222,7.073666667,3,NA,"Mapping",2012,10,14,30,7,0.233333333,30,8,0.266666667,30,0,0
"720",25118,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Bethel",NA,-8.840311111,6.960888889,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,6,0.2,30,0,0
"721",25119,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Biapa Public School",NA,-8.768666667,7.101722222,3,NA,"Mapping",2012,10,14,30,5,0.166666667,30,0,0,30,0,0
"722",25120,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"Blamain Zota Memorial Ele. School",NA,-8.9941944,6.7849444,3,NA,"Mapping",2012,10,14,30,5,0.166666667,30,7,0.233333333,30,0,0
"723",25122,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Blohn Public School",NA,-8.9293639,7.1095521,1,NA,"Mapping",2012,10,14,30,7,0.233333333,29,8,0.275862069,30,0,0
"724",25123,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Blowee Public School",NA,-9.113666667,6.894333333,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,4,0.133333333,30,0,0
"725",25125,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Gbehlageh",39219,"Nimba",26829,"Boaplay Public School",NA,-8.581361111,7.253472222,3,NA,"Mapping",2012,10,14,29,1,0.034482759,30,3,0.1,30,0,0
"726",25126,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Boe Gayeplay Public School",NA,-8.575361111,6.829527778,3,NA,"Mapping",2012,10,14,30,3,0.1,30,5,0.166666667,30,1,0.033333333
"727",25127,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Boe Touwea Public School",NA,-8.533888889,6.834972222,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,6,0.2,30,0,0
"728",25128,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Bonglay Public School",NA,-8.5466955,6.8215679,1,NA,"Mapping",2012,10,14,30,2,0.066666667,30,4,0.133333333,30,0,0
"729",25129,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Borsonnor Public School",NA,-8.691694444,7.276305556,3,NA,"Mapping",2012,10,14,30,3,0.1,30,4,0.133333333,30,0,0
"730",25130,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"Boyee Public School",NA,-9.0381067,6.4686948,1,NA,"Mapping",2012,10,14,30,2,0.066666667,30,10,0.333333333,30,0,0
"731",25131,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Buehlay Public School",NA,-8.327722,6.836083,3,NA,"Mapping",2012,10,14,30,8,0.266666667,30,4,0.133333333,30,0,0
"732",25132,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Bunadin Public School",NA,-9.0716227,7.0123557,1,NA,"Mapping",2012,10,14,30,8,0.266666667,30,11,0.366666667,30,0,0
"733",25133,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Buutuo Centray High School",NA,-8.3445,6.829583333,3,NA,"Mapping",2012,10,14,30,12,0.4,30,2,0.066666667,30,0,0
"734",25135,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Catholic Community School",NA,-8.833592,6.973584,3,NA,"Mapping",2012,10,14,30,5,0.166666667,30,8,0.266666667,30,1,0.033333333
"735",25137,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Christain Education Foundation School System",NA,-8.98925,7.22769,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,1,0.033333333,30,0,0
"736",25138,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Christian Foundation School",NA,-8.992527,7.240333333,3,NA,"Mapping",2012,10,14,30,3,0.1,30,1,0.033333333,30,0,0
"737",25139,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Christian High School",NA,-8.871444444,6.496277778,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,3,0.1,30,1,0.033333333
"738",25140,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Christian Union",NA,-8.348611111,6.836055556,3,NA,"Mapping",2012,10,14,30,13,0.433333333,30,4,0.133333333,30,0,0
"739",25142,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Cocopa Division #1",NA,-8.8755,7.082133333,3,NA,"Mapping",2012,10,14,30,5,0.166666667,30,7,0.233333333,26,0,0
"740",25145,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"D. Gborboe Dwanyehn Elementary School",NA,-8.860166667,6.500388889,3,NA,"Mapping",2012,10,14,30,3,0.1,30,6,0.2,30,0,0
"741",25146,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"Dahnpa Public School",NA,-9.0619465,6.5450784,1,NA,"Mapping",2012,10,14,30,5,0.166666667,30,6,0.2,30,0,0
"742",25147,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Danyee Community Scl",NA,-8.441666667,6.958722222,3,NA,"Mapping",2012,10,14,30,6,0.2,27,9,0.333333333,30,0,0
"743",25148,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Daycare School",NA,-8.390583,6.879694,3,NA,"Mapping",2012,10,12,30,10,0.333333333,30,7,0.233333333,30,2,0.066666667
"744",25149,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Dinplay Public School",NA,-8.399722222,6.793583333,3,NA,"Mapping",2012,10,14,30,3,0.1,30,2,0.066666667,30,0,0
"745",25150,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Gbehlageh",39219,"Nimba",26829,"Dinyeh Public School",NA,-8.5045,7.2656666,3,NA,"Mapping",2012,10,14,30,3,0.1,30,0,0,30,0,0
"746",25154,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Doeyelaye Public",NA,-8.761527778,6.489583333,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,6,0.2,30,0,0
"747",25155,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Dominion Christian School",NA,-8.8405561,7.1094441,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,5,0.166666667,30,0,0
"748",25156,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Duanpea Public School",NA,-8.649611111,7.049694444,3,NA,"Mapping",2012,10,14,29,0,0,30,0,0,30,0,0
"749",25163,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Duo-Boe Comm. School",NA,-8.6175833,7.1802502,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,1,0.033333333,30,0,0
"750",25164,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Duo-Boe Public School",NA,-8.622638889,7.181861111,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,3,0.1,30,0,0
"751",25157,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Duo Behwin Pub. Sch.",NA,-8.647333333,7.182305556,3,NA,"Mapping",2012,10,14,30,0,0,30,2,0.066666667,30,0,0
"752",25158,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Duo Elementary & Junior High School",NA,-9.120305556,6.931083333,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,0,0,30,1,0.033333333
"753",25159,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Duo Gbeah Public School",NA,-8.641555556,7.214138889,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
"754",25160,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Duo Gorton Public",NA,-8.622444444,7.255861111,3,NA,"Mapping",2012,10,14,24,1,0.041666667,24,3,0.125,25,0,0
"755",25161,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Duo Sopa Public School",NA,-8.661333333,7.197361111,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,3,0.1,30,1,0.033333333
"756",25162,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Duo Tayee Public School",NA,-8.659138889,7.251638889,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,4,0.133333333,30,0,0
"757",25167,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Fahnlay Public School",NA,-8.636444444,6.444277778,3,NA,"Mapping",2012,10,14,30,3,0.1,30,9,0.3,30,0,0
"758",25168,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Flowin Public School",NA,-8.604111111,7.281138889,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
"759",25170,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Foundation Academy Day-Care School",NA,-8.98805,7.23766,3,NA,"Mapping",2012,10,14,30,3,0.1,30,2,0.066666667,30,0,0
"760",25171,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Free Pentetecostal",NA,-8.5469444,7.5691388,3,NA,"Mapping",2012,10,14,29,0,0,30,2,0.066666667,30,0,0
"761",25172,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Fulmpa Public School",NA,-8.907166667,7.105916667,3,NA,"Mapping",2012,10,14,30,5,0.166666667,30,1,0.033333333,30,1,0.033333333
"762",25173,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Gahnpa Public School",NA,-8.984262,7.234817,1,NA,"Mapping",2012,10,14,29,4,0.137931034,30,6,0.2,30,0,0
"763",25175,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"Ganwee Public School",NA,-8.9942463,6.7419077,1,NA,"Mapping",2012,10,14,30,3,0.1,30,9,0.3,30,0,0
"764",25176,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"Garr Public",NA,-9.119222222,6.752222222,3,NA,"Mapping",2012,10,14,30,3,0.1,30,7,0.233333333,30,0,0
"765",25177,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Gayewee Public School",NA,-8.624138889,7.285055556,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,3,0.1,30,0,0
"766",25178,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Gbaenquio",NA,-8.842027778,6.91725,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,5,0.166666667,30,0,0
"767",25182,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Gbarplay Public School",NA,-8.674111111,6.91,3,NA,"Mapping",2012,10,14,29,3,0.103448276,29,4,0.137931034,29,0,0
"768",25183,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Gbayee Public School",NA,-8.758388889,7.126444444,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
"769",25184,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Gbeinfela Public School",NA,-8.648666667,7.284972222,3,NA,"Mapping",2012,10,14,30,1,0.033333333,30,3,0.1,30,0,0
"770",25185,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Gbeinyonyee Public School",NA,-8.6722637,7.2743511,1,NA,"Mapping",2012,10,14,30,2,0.066666667,30,2,0.066666667,29,0,0
"771",25186,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Gbellie Public School",NA,-9.029305556,7.03036,3,NA,"Mapping",2012,10,14,30,7,0.233333333,30,8,0.266666667,30,0,0
"772",25187,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Gblonah Public School",NA,-8.837388889,6.694055556,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,7,0.233333333,30,0,0
"773",25189,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Gbloryee United Methodist School",NA,-9.00044,7.231204,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,1,0.033333333,30,0,0
"774",25190,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Gbloulay Demonstration School",NA,-8.515027778,6.894194444,3,NA,"Mapping",2012,10,14,30,7,0.233333333,30,7,0.233333333,30,1,0.033333333
"775",25191,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Gboah Memorial Institute",NA,-8.820083333,6.61675,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,6,0.2,30,0,0
"776",25193,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Gboutuo Public School",NA,-8.657916667,6.557444444,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,6,0.2,29,0,0
"777",25194,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"Geaypa Public Sch",NA,-8.997333333,6.453666667,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,7,0.233333333,30,0,0
"778",25195,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Geolanda Public School",NA,-8.97838,7.21727,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,0,0,30,0,0
"779",25196,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Geomer Memorial Christian School",NA,-8.421055556,6.976611111,3,NA,"Mapping",2012,10,14,30,9,0.3,30,3,0.1,30,3,0.1
"780",25197,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Gbehlageh",39219,"Nimba",26829,"Gleedokpah Public School",NA,-8.5636666,7.3774166,3,NA,"Mapping",2012,10,14,30,8,0.266666667,30,1,0.033333333,30,0,0
"781",25198,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Gbehlageh",39219,"Nimba",26829,"Goagortuo Public School",NA,-8.4522777,7.4088333,3,NA,"Mapping",2012,10,14,29,7,0.24137931,29,0,0,30,1,0.033333333
"782",25199,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Gohn Yanzeh School",NA,-8.849666667,7.026388889,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,6,0.2,30,0,0
"783",25200,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Gorlay Public School",NA,-8.764444444,7.040111111,3,NA,"Mapping",2012,10,14,27,9,0.333333333,30,3,0.1,30,0,0
"784",25202,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Gray S. Payne Memorial",NA,-8.839666667,6.966916667,3,NA,"Mapping",2012,10,13,30,8,0.266666667,29,11,0.379310345,30,0,0
"785",25203,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Grenpea",NA,-8.998194444,6.567722222,3,NA,"Mapping",2012,10,14,30,3,0.1,30,6,0.2,30,0,0
"786",25204,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Grotuo Public School",NA,-8.464361111,7.005,3,NA,"Mapping",2012,10,14,29,7,0.24137931,30,5,0.166666667,30,2,0.066666667
"787",25205,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Zoegeh",39224,"Nimba",26829,"Guekpanlah Public School",NA,-8.7630558,7.0664439,3,NA,"Mapping",2012,10,14,30,7,0.233333333,30,2,0.066666667,30,0,0
"788",25206,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"Guotoin Public School",NA,-9.107833333,6.747222,3,NA,"Mapping",2012,10,14,30,3,0.1,30,8,0.266666667,30,0,0
"789",25207,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Saclepea-Mah",39220,"Nimba",26829,"Guwin Public Scl",NA,-8.906555556,6.881388889,3,NA,"Mapping",2012,10,14,30,4,0.133333333,29,6,0.206896552,30,0,0
"790",25208,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Tappita",39222,"Nimba",26829,"Harriet e Parkerson School",NA,-8.850666667,6.497777778,3,NA,"Mapping",2012,10,14,30,4,0.133333333,30,5,0.166666667,30,0,0
"791",25211,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"Hope Academy",NA,-8.97125,7.22738,3,NA,"Mapping",2012,10,14,30,3,0.1,30,1,0.033333333,30,0,0
"792",25212,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Gbehlageh",39219,"Nimba",26829,"Inland Academy School",NA,-8.4990833,7.2763888,3,NA,"Mapping",2012,10,14,30,8,0.266666667,30,1,0.033333333,30,0,0
"793",25213,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Yarwein-Mehnsohnnoh",39223,"Nimba",26829,"J. N. Gweikolo U.m.school",NA,-9.12475,6.6555,3,NA,"Mapping",2012,10,14,30,5,0.166666667,30,8,0.266666667,30,0,0
"794",25214,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"J. W. Pearson Extension School",NA,-8.97844,7.21533,3,NA,"Mapping",2012,10,14,30,2,0.066666667,30,0,0,30,0,0
"795",25215,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Nimba",2757,"Sanniquelleh-Mahn",39221,"Nimba",26829,"John Flomo Memorial Elem School",NA,-8.982583,7.2371,3,NA,"Mapping",2012,10,14,30,3,0.1,30,0,0,30,0,0
